base,strand,left,right,n,m,count,probability,logProbabilityDb
T,0,A,G,46,0,0,0.000819672,-30.8636
T,0,A,G,46,1,0,0.000819672,-30.8636
T,0,A,G,46,2,0,0.00209783,-26.7823
T,0,A,G,46,3,0,0.000819672,-30.8636
T,0,A,G,46,4,0,0.000819672,-30.8636
T,0,A,G,46,5,0,0.000819672,-30.8636
T,0,A,G,46,6,0,0.00209783,-26.7823
T,0,A,G,46,7,0,0.00337599,-24.7160
T,0,A,G,46,8,0,0.000819672,-30.8636
T,0,A,G,46,9,0,0.000819672,-30.8636
T,0,A,G,46,10,0,0.000819672,-30.8636
T,0,A,G,46,11,0,0.000819672,-30.8636
T,0,A,G,46,12,0,0.00337599,-24.7160
T,0,A,G,46,13,0,0.000819672,-30.8636
T,0,A,G,46,14,0,0.00337599,-24.7160
T,0,A,G,46,15,0,0.00337599,-24.7160
T,0,A,G,46,16,0,0.00209783,-26.7823
T,0,A,G,46,17,0,0.00209783,-26.7823
T,0,A,G,46,18,0,0.00209783,-26.7823
T,0,A,G,46,19,0,0.000819672,-30.8636
T,0,A,G,46,20,1,0.0054824,-22.6103
T,0,A,G,46,21,2,0.0114233,-19.4221
T,0,A,G,46,22,0,0.00976679,-20.1025
T,0,A,G,46,23,3,0.00713889,-21.4637
T,0,A,G,46,24,0,0.00465415,-23.3216
T,0,A,G,46,25,0,0.000819672,-30.8636
T,0,A,G,46,26,0,0.00337599,-24.7160
T,0,A,G,46,27,0,0.00209783,-26.7823
T,0,A,G,46,28,0,0.00848863,-20.7116
T,0,A,G,46,29,2,0.00758881,-21.1983
T,0,A,G,46,30,1,0.0131514,-18.8103
T,0,A,G,46,31,3,0.0186423,-17.2950
T,0,A,G,46,32,5,0.0190207,-17.2077
T,0,A,G,46,33,1,0.0246548,-16.0810
T,0,A,G,46,34,3,0.0275895,-15.5926
T,0,A,G,46,35,5,0.0318023,-14.9754
T,0,A,G,46,36,7,0.0603001,-12.1968
T,0,A,G,46,37,6,0.0479684,-13.1904
T,0,A,G,46,38,9,0.0581221,-12.3566
T,0,A,G,46,39,9,0.081129,-10.9082
T,0,A,G,46,40,18,0.0975304,-10.1086
T,0,A,G,46,41,13,0.0691041,-11.6050
T,0,A,G,46,42,11,0.0751165,-11.2426
T,0,A,G,46,43,13,0.0703822,-11.5254
T,0,A,G,46,44,3,0.0442055,-13.5452
T,0,A,G,46,45,5,0.0394712,-14.0372
T,0,A,G,46,46,9,0.0402279,-13.9547
T,0,A,G,46,47,5,0.0318023,-14.9754
T,0,A,G,46,48,5,0.0177425,-17.5098
T,0,A,G,46,49,5,0.0164643,-17.8346
T,0,A,G,46,50,1,0.00420424,-23.7631
T,0,A,G,46,51,2,0.00758881,-21.1983
T,0,A,G,46,52,0,0.00337599,-24.7160
T,0,A,G,46,53,0,0.000819672,-30.8636
T,0,A,G,46,54,0,0.000819672,-30.8636
T,0,A,G,46,55,0,0.000819672,-30.8636
T,0,A,G,46,56,0,0.000819672,-30.8636
T,0,A,G,46,57,0,0.000819672,-30.8636
T,0,A,G,46,58,0,0.000819672,-30.8636
T,0,A,G,46,59,0,0.000819672,-30.8636
T,0,A,G,46,60,0,0.000819672,-30.8636
T,0,C,A,46,0,0,0.000819672,-30.8636
T,0,C,A,46,1,0,0.000819672,-30.8636
T,0,C,A,46,2,0,0.00223751,-26.5023
T,0,C,A,46,3,0,0.000819672,-30.8636
T,0,C,A,46,4,0,0.000819672,-30.8636
T,0,C,A,46,5,0,0.000819672,-30.8636
T,0,C,A,46,6,0,0.00223751,-26.5023
T,0,C,A,46,7,0,0.00365536,-24.3707
T,0,C,A,46,8,0,0.000819672,-30.8636
T,0,C,A,46,9,0,0.000819672,-30.8636
T,0,C,A,46,10,0,0.000819672,-30.8636
T,0,C,A,46,11,0,0.000819672,-30.8636
T,0,C,A,46,12,0,0.00365536,-24.3707
T,0,C,A,46,13,0,0.000819672,-30.8636
T,0,C,A,46,14,0,0.00365536,-24.3707
T,0,C,A,46,15,0,0.00365536,-24.3707
T,0,C,A,46,16,0,0.00223751,-26.5023
T,0,C,A,46,17,1,0.00315628,-25.0082
T,0,C,A,46,18,0,0.00223751,-26.5023
T,0,C,A,46,19,0,0.000819672,-30.8636
T,0,C,A,46,20,0,0.0050732,-22.9472
T,0,C,A,46,21,1,0.0116633,-19.3318
T,0,C,A,46,22,1,0.0116633,-19.3318
T,0,C,A,46,23,0,0.0050732,-22.9472
T,0,C,A,46,24,0,0.0050732,-22.9472
T,0,C,A,46,25,0,0.000819672,-30.8636
T,0,C,A,46,26,0,0.00365536,-24.3707
T,0,C,A,46,27,0,0.00223751,-26.5023
T,0,C,A,46,28,0,0.00932673,-20.3027
T,0,C,A,46,29,0,0.00649104,-21.8769
T,0,C,A,46,30,0,0.0135803,-18.6709
T,0,C,A,46,31,0,0.0178338,-17.4876
T,0,C,A,46,32,1,0.0173347,-17.6108
T,0,C,A,46,33,1,0.0272596,-15.6448
T,0,C,A,46,34,3,0.030515,-15.1549
T,0,C,A,46,35,1,0.0315131,-15.0151
T,0,C,A,46,36,4,0.0640441,-11.9352
T,0,C,A,46,37,1,0.0485272,-13.1401
T,0,C,A,46,38,3,0.0588718,-12.3009
T,0,C,A,46,39,2,0.0834742,-10.7845
T,0,C,A,46,40,3,0.0943179,-10.2541
T,0,C,A,46,41,1,0.0655414,-11.8348
T,0,C,A,46,42,1,0.0740484,-11.3048
T,0,C,A,46,43,3,0.0687967,-11.6243
T,0,C,A,46,44,2,0.0480282,-13.1850
T,0,C,A,46,45,4,0.0427765,-13.6880
T,0,C,A,46,46,0,0.0362657,-14.4050
T,0,C,A,46,47,1,0.0315131,-15.0151
T,0,C,A,46,48,0,0.0149981,-18.2396
T,0,C,A,46,49,0,0.0135803,-18.6709
T,0,C,A,46,50,0,0.00365536,-24.3707
T,0,C,A,46,51,0,0.00649104,-21.8769
T,0,C,A,46,52,0,0.00365536,-24.3707
T,0,C,A,46,53,0,0.000819672,-30.8636
T,0,C,A,46,54,0,0.000819672,-30.8636
T,0,C,A,46,55,0,0.000819672,-30.8636
T,0,C,A,46,56,0,0.000819672,-30.8636
T,0,C,A,46,57,0,0.000819672,-30.8636
T,0,C,A,46,58,0,0.000819672,-30.8636
T,0,C,A,46,59,0,0.000819672,-30.8636
T,0,C,A,46,60,0,0.000819672,-30.8636
T,0,C,C,46,0,0,0.000819672,-30.8636
T,0,C,C,46,1,0,0.000819672,-30.8636
T,0,C,C,46,2,0,0.00225698,-26.4647
T,0,C,C,46,3,0,0.000819672,-30.8636
T,0,C,C,46,4,0,0.000819672,-30.8636
T,0,C,C,46,5,0,0.000819672,-30.8636
T,0,C,C,46,6,0,0.00225698,-26.4647
T,0,C,C,46,7,1,0.00462565,-23.3483
T,0,C,C,46,8,0,0.000819672,-30.8636
T,0,C,C,46,9,0,0.000819672,-30.8636
T,0,C,C,46,10,0,0.000819672,-30.8636
T,0,C,C,46,11,0,0.000819672,-30.8636
T,0,C,C,46,12,0,0.00369428,-24.3247
T,0,C,C,46,13,0,0.000819672,-30.8636
T,0,C,C,46,14,0,0.00369428,-24.3247
T,0,C,C,46,15,0,0.00369428,-24.3247
T,0,C,C,46,16,0,0.00225698,-26.4647
T,0,C,C,46,17,0,0.00225698,-26.4647
T,0,C,C,46,18,0,0.00225698,-26.4647
T,0,C,C,46,19,0,0.000819672,-30.8636
T,0,C,C,46,20,0,0.00513158,-22.8975
T,0,C,C,46,21,0,0.0108808,-19.6334
T,0,C,C,46,22,0,0.0108808,-19.6334
T,0,C,C,46,23,0,0.00513158,-22.8975
T,0,C,C,46,24,0,0.00513158,-22.8975
T,0,C,C,46,25,0,0.000819672,-30.8636
T,0,C,C,46,26,0,0.00369428,-24.3247
T,0,C,C,46,27,0,0.00225698,-26.4647
T,0,C,C,46,28,0,0.00944349,-20.2487
T,0,C,C,46,29,0,0.00656889,-21.8251
T,0,C,C,46,30,1,0.0146868,-18.3307
T,0,C,C,46,31,1,0.0189987,-17.2128
T,0,C,C,46,32,0,0.01663,-17.7911
T,0,C,C,46,33,0,0.0266911,-15.7363
T,0,C,C,46,34,0,0.0281284,-15.5085
T,0,C,C,46,35,1,0.0319344,-14.9574
T,0,C,C,46,36,0,0.0611864,-12.1335
T,0,C,C,46,37,2,0.0501134,-13.0005
T,0,C,C,46,38,2,0.0587372,-12.3109
T,0,C,C,46,39,0,0.082746,-10.8225
T,0,C,C,46,40,5,0.0974639,-10.1116
T,0,C,C,46,41,3,0.0682924,-11.6563
T,0,C,C,46,42,1,0.0750535,-11.2463
T,0,C,C,46,43,1,0.067867,-11.6834
T,0,C,C,46,44,2,0.0486761,-13.1268
T,0,C,C,46,45,0,0.0396269,-14.0201
T,0,C,C,46,46,0,0.0367523,-14.3472
T,0,C,C,46,47,0,0.031003,-15.0860
T,0,C,C,46,48,0,0.0151927,-18.1836
T,0,C,C,46,49,0,0.0137554,-18.6153
T,0,C,C,46,50,0,0.00369428,-24.3247
T,0,C,C,46,51,0,0.00656889,-21.8251
T,0,C,C,46,52,0,0.00369428,-24.3247
T,0,C,C,46,53,0,0.000819672,-30.8636
T,0,C,C,46,54,0,0.000819672,-30.8636
T,0,C,C,46,55,0,0.000819672,-30.8636
T,0,C,C,46,56,0,0.000819672,-30.8636
T,0,C,C,46,57,0,0.000819672,-30.8636
T,0,C,C,46,58,0,0.000819672,-30.8636
T,0,C,C,46,59,0,0.000819672,-30.8636
T,0,C,C,46,60,0,0.000819672,-30.8636
T,0,C,G,46,0,0,0.000819672,-30.8636
T,0,C,G,46,1,0,0.000819672,-30.8636
T,0,C,G,46,2,1,0.0026668,-25.7401
T,0,C,G,46,3,0,0.000819672,-30.8636
T,0,C,G,46,4,0,0.000819672,-30.8636
T,0,C,G,46,5,0,0.000819672,-30.8636
T,0,C,G,46,6,1,0.0026668,-25.7401
T,0,C,G,46,7,1,0.00378764,-24.2163
T,0,C,G,46,8,0,0.000819672,-30.8636
T,0,C,G,46,9,0,0.000819672,-30.8636
T,0,C,G,46,10,0,0.000819672,-30.8636
T,0,C,G,46,11,0,0.000819672,-30.8636
T,0,C,G,46,12,2,0.00451394,-23.4544
T,0,C,G,46,13,0,0.000819672,-30.8636
T,0,C,G,46,14,2,0.00451394,-23.4544
T,0,C,G,46,15,2,0.00451394,-23.4544
T,0,C,G,46,16,1,0.0026668,-25.7401
T,0,C,G,46,17,0,0.0019405,-27.1209
T,0,C,G,46,18,1,0.0026668,-25.7401
T,0,C,G,46,19,0,0.000819672,-30.8636
T,0,C,G,46,20,2,0.00563477,-22.4912
T,0,C,G,46,21,3,0.0108444,-19.6479
T,0,C,G,46,22,3,0.0108444,-19.6479
T,0,C,G,46,23,0,0.00418217,-23.7860
T,0,C,G,46,24,3,0.00636107,-21.9647
T,0,C,G,46,25,0,0.000819672,-30.8636
T,0,C,G,46,26,1,0.00378764,-24.2163
T,0,C,G,46,27,1,0.0026668,-25.7401
T,0,C,G,46,28,4,0.0104499,-19.8089
T,0,C,G,46,29,2,0.0067556,-21.7034
T,0,C,G,46,30,5,0.0145387,-18.3748
T,0,C,G,46,31,6,0.0186275,-17.2985
T,0,C,G,46,32,3,0.0153277,-18.1452
T,0,C,G,46,33,13,0.0304366,-15.1660
T,0,C,G,46,34,12,0.0308311,-15.1101
T,0,C,G,46,35,12,0.0330728,-14.8053
T,0,C,G,46,36,22,0.0638732,-11.9468
T,0,C,G,46,37,16,0.049428,-13.0603
T,0,C,G,46,38,14,0.0547003,-12.6201
T,0,C,G,46,39,35,0.0901276,-10.4514
T,0,C,G,46,40,29,0.0936157,-10.2865
T,0,C,G,46,41,18,0.0643305,-11.9158
T,0,C,G,46,42,27,0.0775922,-11.1018
T,0,C,G,46,43,18,0.0654514,-11.8408
T,0,C,G,46,44,13,0.0461282,-13.3603
T,0,C,G,46,45,11,0.0390715,-14.0814
T,0,C,G,46,46,10,0.0361035,-14.4245
T,0,C,G,46,47,9,0.0308939,-15.1013
T,0,C,G,46,48,1,0.0127543,-18.9434
T,0,C,G,46,49,1,0.0116335,-19.3429
T,0,C,G,46,50,0,0.00306134,-25.1409
T,0,C,G,46,51,1,0.0060293,-22.1973
T,0,C,G,46,52,2,0.00451394,-23.4544
T,0,C,G,46,53,0,0.000819672,-30.8636
T,0,C,G,46,54,0,0.000819672,-30.8636
T,0,C,G,46,55,0,0.000819672,-30.8636
T,0,C,G,46,56,0,0.000819672,-30.8636
T,0,C,G,46,57,0,0.000819672,-30.8636
T,0,C,G,46,58,0,0.000819672,-30.8636
T,0,C,G,46,59,0,0.000819672,-30.8636
T,0,C,G,46,60,0,0.000819672,-30.8636
T,0,G,A,46,0,0,0.000819672,-30.8636
T,0,G,A,46,1,0,0.000819672,-30.8636
T,0,G,A,46,2,0,0.00226977,-26.4402
T,0,G,A,46,3,0,0.000819672,-30.8636
T,0,G,A,46,4,0,0.000819672,-30.8636
T,0,G,A,46,5,0,0.000819672,-30.8636
T,0,G,A,46,6,0,0.00226977,-26.4402
T,0,G,A,46,7,0,0.00371987,-24.2947
T,0,G,A,46,8,0,0.000819672,-30.8636
T,0,G,A,46,9,0,0.000819672,-30.8636
T,0,G,A,46,10,0,0.000819672,-30.8636
T,0,G,A,46,11,0,0.000819672,-30.8636
T,0,G,A,46,12,0,0.00371987,-24.2947
T,0,G,A,46,13,0,0.000819672,-30.8636
T,0,G,A,46,14,0,0.00371987,-24.2947
T,0,G,A,46,15,0,0.00371987,-24.2947
T,0,G,A,46,16,0,0.00226977,-26.4402
T,0,G,A,46,17,0,0.00226977,-26.4402
T,0,G,A,46,18,0,0.00226977,-26.4402
T,0,G,A,46,19,0,0.000819672,-30.8636
T,0,G,A,46,20,0,0.00516997,-22.8651
T,0,G,A,46,21,0,0.0109704,-19.5978
T,0,G,A,46,22,1,0.01191,-19.2409
T,0,G,A,46,23,0,0.00516997,-22.8651
T,0,G,A,46,24,0,0.00516997,-22.8651
T,0,G,A,46,25,0,0.000819672,-30.8636
T,0,G,A,46,26,0,0.00371987,-24.2947
T,0,G,A,46,27,0,0.00226977,-26.4402
T,0,G,A,46,28,0,0.00952026,-20.2135
T,0,G,A,46,29,0,0.00662007,-21.7914
T,0,G,A,46,30,0,0.0138706,-18.5791
T,0,G,A,46,31,0,0.0182209,-17.3943
T,0,G,A,46,32,0,0.0167708,-17.7545
T,0,G,A,46,33,1,0.0278611,-15.5500
T,0,G,A,46,34,0,0.0283715,-15.4712
T,0,G,A,46,35,0,0.0312717,-15.0485
T,0,G,A,46,36,0,0.0617238,-12.0955
T,0,G,A,46,37,1,0.0496126,-13.0441
T,0,G,A,46,38,1,0.0583132,-12.3423
T,0,G,A,46,39,1,0.0844149,-10.7358
T,0,G,A,46,40,0,0.093626,-10.2860
T,0,G,A,46,41,0,0.0660741,-11.7997
T,0,G,A,46,42,2,0.076654,-11.1547
T,0,G,A,46,43,1,0.0684639,-11.6454
T,0,G,A,46,44,0,0.0472228,-13.2585
T,0,G,A,46,45,0,0.0399723,-13.9824
T,0,G,A,46,46,2,0.0389515,-14.0948
T,0,G,A,46,47,0,0.0312717,-15.0485
T,0,G,A,46,48,0,0.0153207,-18.1472
T,0,G,A,46,49,0,0.0138706,-18.5791
T,0,G,A,46,50,1,0.00465953,-23.3166
T,0,G,A,46,51,0,0.00662007,-21.7914
T,0,G,A,46,52,0,0.00371987,-24.2947
T,0,G,A,46,53,0,0.000819672,-30.8636
T,0,G,A,46,54,0,0.000819672,-30.8636
T,0,G,A,46,55,0,0.000819672,-30.8636
T,0,G,A,46,56,0,0.000819672,-30.8636
T,0,G,A,46,57,0,0.000819672,-30.8636
T,0,G,A,46,58,0,0.000819672,-30.8636
T,0,G,A,46,59,0,0.000819672,-30.8636
T,0,G,A,46,60,0,0.000819672,-30.8636
T,0,G,C,46,0,0,0.000819672,-30.8636
T,0,G,C,46,1,0,0.000819672,-30.8636
T,0,G,C,46,2,0,0.0022828,-26.4153
T,0,G,C,46,3,0,0.000819672,-30.8636
T,0,G,C,46,4,0,0.000819672,-30.8636
T,0,G,C,46,5,0,0.000819672,-30.8636
T,0,G,C,46,6,0,0.0022828,-26.4153
T,0,G,C,46,7,0,0.00374592,-24.2644
T,0,G,C,46,8,0,0.000819672,-30.8636
T,0,G,C,46,9,0,0.000819672,-30.8636
T,0,G,C,46,10,0,0.000819672,-30.8636
T,0,G,C,46,11,0,0.000819672,-30.8636
T,0,G,C,46,12,0,0.00374592,-24.2644
T,0,G,C,46,13,0,0.000819672,-30.8636
T,0,G,C,46,14,0,0.00374592,-24.2644
T,0,G,C,46,15,0,0.00374592,-24.2644
T,0,G,C,46,16,0,0.0022828,-26.4153
T,0,G,C,46,17,0,0.0022828,-26.4153
T,0,G,C,46,18,0,0.0022828,-26.4153
T,0,G,C,46,19,0,0.000819672,-30.8636
T,0,G,C,46,20,0,0.00520904,-22.8324
T,0,G,C,46,21,0,0.0110615,-19.5618
T,0,G,C,46,22,0,0.0110615,-19.5618
T,0,G,C,46,23,0,0.00520904,-22.8324
T,0,G,C,46,24,0,0.00520904,-22.8324
T,0,G,C,46,25,0,0.000819672,-30.8636
T,0,G,C,46,26,0,0.00374592,-24.2644
T,0,G,C,46,27,0,0.0022828,-26.4153
T,0,G,C,46,28,0,0.00959841,-20.1780
T,0,G,C,46,29,0,0.00667216,-21.7573
T,0,G,C,46,30,0,0.0139878,-18.5425
T,0,G,C,46,31,0,0.0183771,-17.3572
T,0,G,C,46,32,0,0.016914,-17.7175
T,0,G,C,46,33,1,0.028104,-15.5123
T,0,G,C,46,34,0,0.028619,-15.4335
T,0,G,C,46,35,0,0.0315453,-15.0107
T,0,G,C,46,36,0,0.0622708,-12.0572
T,0,G,C,46,37,0,0.0491027,-13.0889
T,0,G,C,46,38,0,0.0578815,-12.3746
T,0,G,C,46,39,0,0.0842177,-10.7460
T,0,G,C,46,40,0,0.0944596,-10.2475
T,0,G,C,46,41,0,0.0666602,-11.7613
T,0,G,C,46,42,0,0.075439,-11.2240
T,0,G,C,46,43,0,0.0681233,-11.6670
T,0,G,C,46,44,0,0.0476396,-13.2203
T,0,G,C,46,45,0,0.040324,-13.9444
T,0,G,C,46,46,1,0.0383459,-14.1628
T,0,G,C,46,47,0,0.0315453,-15.0107
T,0,G,C,46,48,0,0.0154509,-18.1105
T,0,G,C,46,49,0,0.0139878,-18.5425
T,0,G,C,46,50,0,0.00374592,-24.2644
T,0,G,C,46,51,0,0.00667216,-21.7573
T,0,G,C,46,52,0,0.00374592,-24.2644
T,0,G,C,46,53,0,0.000819672,-30.8636
T,0,G,C,46,54,0,0.000819672,-30.8636
T,0,G,C,46,55,0,0.000819672,-30.8636
T,0,G,C,46,56,0,0.000819672,-30.8636
T,0,G,C,46,57,0,0.000819672,-30.8636
T,0,G,C,46,58,0,0.000819672,-30.8636
T,0,G,C,46,59,0,0.000819672,-30.8636
T,0,G,C,46,60,0,0.000819672,-30.8636
T,0,G,G,46,0,0,0.000819672,-30.8636
T,0,G,G,46,1,0,0.000819672,-30.8636
T,0,G,G,46,2,0,0.00216221,-26.6510
T,0,G,G,46,3,0,0.000819672,-30.8636
T,0,G,G,46,4,0,0.000819672,-30.8636
T,0,G,G,46,5,0,0.000819672,-30.8636
T,0,G,G,46,6,0,0.00216221,-26.6510
T,0,G,G,46,7,0,0.00350474,-24.5534
T,0,G,G,46,8,0,0.000819672,-30.8636
T,0,G,G,46,9,0,0.000819672,-30.8636
T,0,G,G,46,10,0,0.000819672,-30.8636
T,0,G,G,46,11,0,0.000819672,-30.8636
T,0,G,G,46,12,0,0.00350474,-24.5534
T,0,G,G,46,13,0,0.000819672,-30.8636
T,0,G,G,46,14,0,0.00350474,-24.5534
T,0,G,G,46,15,0,0.00350474,-24.5534
T,0,G,G,46,16,0,0.00216221,-26.6510
T,0,G,G,46,17,0,0.00216221,-26.6510
T,0,G,G,46,18,0,0.00216221,-26.6510
T,0,G,G,46,19,0,0.000819672,-30.8636
T,0,G,G,46,20,0,0.00484728,-23.1450
T,0,G,G,46,21,1,0.0110874,-19.5517
T,0,G,G,46,22,2,0.0119574,-19.2237
T,0,G,G,46,23,0,0.00484728,-23.1450
T,0,G,G,46,24,0,0.00484728,-23.1450
T,0,G,G,46,25,0,0.000819672,-30.8636
T,0,G,G,46,26,1,0.00437471,-23.5905
T,0,G,G,46,27,0,0.00216221,-26.6510
T,0,G,G,46,28,0,0.00887489,-20.5184
T,0,G,G,46,29,0,0.00618982,-22.0832
T,0,G,G,46,30,1,0.0137725,-18.6099
T,0,G,G,46,31,2,0.01867,-17.2885
T,0,G,G,46,32,1,0.0164575,-17.8364
T,0,G,G,46,33,1,0.0258553,-15.8745
T,0,G,G,46,34,1,0.0271978,-15.6547
T,0,G,G,46,35,1,0.0298829,-15.2458
T,0,G,G,46,36,8,0.0641659,-11.9270
T,0,G,G,46,37,4,0.0486032,-13.1333
T,0,G,G,46,38,3,0.0557885,-12.5346
T,0,G,G,46,39,8,0.0843039,-10.7415
T,0,G,G,46,40,8,0.0937017,-10.2825
T,0,G,G,46,41,8,0.0681935,-11.6626
T,0,G,G,46,42,7,0.0753788,-11.2275
T,0,G,G,46,43,8,0.069536,-11.5779
T,0,G,G,46,44,9,0.0516105,-12.8726
T,0,G,G,46,45,6,0.0422879,-13.7378
T,0,G,G,46,46,3,0.036993,-14.3188
T,0,G,G,46,47,4,0.0324928,-14.8821
T,0,G,G,46,48,2,0.015985,-17.9629
T,0,G,G,46,49,3,0.0155124,-18.0932
T,0,G,G,46,50,0,0.00350474,-24.5534
T,0,G,G,46,51,0,0.00618982,-22.0832
T,0,G,G,46,52,0,0.00350474,-24.5534
T,0,G,G,46,53,0,0.000819672,-30.8636
T,0,G,G,46,54,0,0.000819672,-30.8636
T,0,G,G,46,55,0,0.000819672,-30.8636
T,0,G,G,46,56,0,0.000819672,-30.8636
T,0,G,G,46,57,0,0.000819672,-30.8636
T,0,G,G,46,58,0,0.000819672,-30.8636
T,0,G,G,46,59,0,0.000819672,-30.8636
T,0,G,G,46,60,0,0.000819672,-30.8636
T,0,*,*,47,0,0,0.000819672,-30.8636
T,0,*,*,47,1,0,0.000819672,-30.8636
T,0,*,*,47,2,0,0.000819672,-30.8636
T,0,*,*,47,3,0,0.000819672,-30.8636
T,0,*,*,47,4,1,0.00224396,-26.4898
T,0,*,*,47,5,0,0.000819672,-30.8636
T,0,*,*,47,6,1,0.00224396,-26.4898
T,0,*,*,47,7,0,0.000819672,-30.8636
T,0,*,*,47,8,1,0.00224396,-26.4898
T,0,*,*,47,9,0,0.000819672,-30.8636
T,0,*,*,47,10,2,0.00366825,-24.3554
T,0,*,*,47,11,0,0.000819672,-30.8636
T,0,*,*,47,12,1,0.00224396,-26.4898
T,0,*,*,47,13,1,0.00224396,-26.4898
T,0,*,*,47,14,1,0.00224396,-26.4898
T,0,*,*,47,15,3,0.00509254,-22.9307
T,0,*,*,47,16,0,0.000819672,-30.8636
T,0,*,*,47,17,3,0.00509254,-22.9307
T,0,*,*,47,18,1,0.00224396,-26.4898
T,0,*,*,47,19,7,0.0107897,-19.6699
T,0,*,*,47,20,6,0.0093654,-20.2847
T,0,*,*,47,21,9,0.0136383,-18.6524
T,0,*,*,47,22,7,0.0107897,-19.6699
T,0,*,*,47,23,5,0.00794111,-21.0012
T,0,*,*,47,24,1,0.00224396,-26.4898
T,0,*,*,47,25,3,0.00509254,-22.9307
T,0,*,*,47,26,1,0.00224396,-26.4898
T,0,*,*,47,27,2,0.00366825,-24.3554
T,0,*,*,47,28,5,0.00794111,-21.0012
T,0,*,*,47,29,5,0.00794111,-21.0012
T,0,*,*,47,30,3,0.00509254,-22.9307
T,0,*,*,47,31,4,0.00651682,-21.8596
T,0,*,*,47,32,11,0.0164868,-17.8286
T,0,*,*,47,33,10,0.0150626,-18.2210
T,0,*,*,47,34,14,0.0207597,-16.8278
T,0,*,*,47,35,26,0.0378512,-14.2192
T,0,*,*,47,36,34,0.0492455,-13.0763
T,0,*,*,47,37,32,0.0463969,-13.3351
T,0,*,*,47,38,34,0.0492455,-13.0763
T,0,*,*,47,39,60,0.0862769,-10.6411
T,0,*,*,47,40,47,0.0677612,-11.6902
T,0,*,*,47,41,48,0.0691855,-11.5998
T,0,*,*,47,42,45,0.0649126,-11.8767
T,0,*,*,47,43,53,0.0763069,-11.1744
T,0,*,*,47,44,52,0.0748826,-11.2562
T,0,*,*,47,45,31,0.0449726,-13.4705
T,0,*,*,47,46,24,0.0350026,-14.5590
T,0,*,*,47,47,29,0.042124,-13.7547
T,0,*,*,47,48,18,0.0264569,-15.7746
T,0,*,*,47,49,10,0.0150626,-18.2210
T,0,*,*,47,50,8,0.012214,-19.1314
T,0,*,*,47,51,4,0.00651682,-21.8596
T,0,*,*,47,52,2,0.00366825,-24.3554
T,0,*,*,47,53,1,0.00224396,-26.4898
T,0,*,*,47,54,1,0.00224396,-26.4898
T,0,*,*,47,55,0,0.000819672,-30.8636
T,0,*,*,47,56,0,0.000819672,-30.8636
T,0,*,*,47,57,0,0.000819672,-30.8636
T,0,*,*,47,58,0,0.000819672,-30.8636
T,0,*,*,47,59,0,0.000819672,-30.8636
T,0,*,*,47,60,0,0.000819672,-30.8636
T,0,A,A,47,0,0,0.000819672,-30.8636
T,0,A,A,47,1,0,0.000819672,-30.8636
T,0,A,A,47,2,0,0.000819672,-30.8636
T,0,A,A,47,3,0,0.000819672,-30.8636
T,0,A,A,47,4,0,0.00217614,-26.6231
T,0,A,A,47,5,0,0.000819672,-30.8636
T,0,A,A,47,6,0,0.00217614,-26.6231
T,0,A,A,47,7,0,0.000819672,-30.8636
T,0,A,A,47,8,0,0.00217614,-26.6231
T,0,A,A,47,9,0,0.000819672,-30.8636
T,0,A,A,47,10,0,0.0035326,-24.5191
T,0,A,A,47,11,0,0.000819672,-30.8636
T,0,A,A,47,12,0,0.00217614,-26.6231
T,0,A,A,47,13,0,0.00217614,-26.6231
T,0,A,A,47,14,0,0.00217614,-26.6231
T,0,A,A,47,15,0,0.00488907,-23.1077
T,0,A,A,47,16,0,0.000819672,-30.8636
T,0,A,A,47,17,0,0.00488907,-23.1077
T,0,A,A,47,18,0,0.00217614,-26.6231
T,0,A,A,47,19,0,0.0103149,-19.8653
T,0,A,A,47,20,0,0.00895846,-20.4777
T,0,A,A,47,21,0,0.0130279,-18.8513
T,0,A,A,47,22,0,0.0103149,-19.8653
T,0,A,A,47,23,0,0.007602,-21.1907
T,0,A,A,47,24,0,0.00217614,-26.6231
T,0,A,A,47,25,0,0.00488907,-23.1077
T,0,A,A,47,26,0,0.00217614,-26.6231
T,0,A,A,47,27,0,0.0035326,-24.5191
T,0,A,A,47,28,0,0.007602,-21.1907
T,0,A,A,47,29,0,0.007602,-21.1907
T,0,A,A,47,30,0,0.00488907,-23.1077
T,0,A,A,47,31,0,0.00624553,-22.0443
T,0,A,A,47,32,1,0.0166455,-17.7870
T,0,A,A,47,33,0,0.0143843,-18.4211
T,0,A,A,47,34,1,0.0207149,-16.8372
T,0,A,A,47,35,2,0.0378973,-14.2139
T,0,A,A,47,36,2,0.048749,-13.1203
T,0,A,A,47,37,2,0.0460361,-13.3690
T,0,A,A,47,38,5,0.0514633,-12.8850
T,0,A,A,47,39,3,0.0849218,-10.7098
T,0,A,A,47,40,5,0.0690973,-11.6054
T,0,A,A,47,41,8,0.0731681,-11.3568
T,0,A,A,47,42,3,0.0645749,-11.8994
T,0,A,A,47,43,7,0.0790456,-11.0212
T,0,A,A,47,44,2,0.0731654,-11.3569
T,0,A,A,47,45,0,0.0428701,-13.6785
T,0,A,A,47,46,3,0.0360891,-14.4262
T,0,A,A,47,47,4,0.0437762,-13.5876
T,0,A,A,47,48,1,0.0261408,-15.8268
T,0,A,A,47,49,0,0.0143843,-18.4211
